date,m2,hy_spread,fed_balance,tga,rrp,net_liquidity
2025-09-17,22170.3,2.79,6608597.0,756376.0,13.963,5.8522
2025-09-18,22170.3,2.71,6608597.0,756376.0,13.707,5.8522
2025-09-19,22170.3,2.72,6608597.0,756376.0,11.363,5.8522
2025-09-20,22170.3,2.72,6608597.0,756376.0,11.363,5.8522
2025-09-21,22170.3,2.72,6608597.0,756376.0,11.363,5.8522
2025-09-22,22170.3,2.69,6608597.0,756376.0,14.173,5.8522
2025-09-23,22170.3,2.71,6608597.0,756376.0,14.402,5.8522
2025-09-24,22170.3,2.7,6608395.0,804856.0,29.172,5.8035
2025-09-25,22170.3,2.76,6608395.0,804856.0,25.369,5.8035
2025-09-26,22170.3,2.75,6608395.0,804856.0,48.073,5.8035
2025-09-27,22170.3,2.75,6608395.0,804856.0,48.073,5.8035
2025-09-28,22170.3,2.75,6608395.0,804856.0,48.073,5.8035
2025-09-29,22170.3,2.74,6608395.0,804856.0,56.22,5.8035
2025-09-30,22170.3,2.8,6608395.0,804856.0,49.071,5.8035
2025-10-01,22245.1,2.81,6587119.0,805139.0,10.179,5.782
2025-10-02,22245.1,2.81,6587119.0,805139.0,8.436,5.782
2025-10-03,22245.1,2.8,6587119.0,805139.0,25.392,5.782
2025-10-04,22245.1,2.8,6587119.0,805139.0,25.392,5.782
2025-10-05,22245.1,2.8,6587119.0,805139.0,25.392,5.782
2025-10-06,22245.1,2.76,6587119.0,805139.0,21.776,5.782
2025-10-07,22245.1,2.82,6587119.0,805139.0,4.622,5.782
2025-10-08,22245.1,2.84,6590815.0,807428.0,5.231,5.7834
2025-10-09,22245.1,2.95,6590815.0,807428.0,4.496,5.7834
2025-10-10,22245.1,3.18,6590815.0,807428.0,4.124,5.7834
2025-10-11,22245.1,3.18,6590815.0,807428.0,4.124,5.7834
2025-10-12,22245.1,3.18,6590815.0,807428.0,4.124,5.7834
2025-10-13,22245.1,3.18,6590815.0,807428.0,4.124,5.7834
2025-10-14,22245.1,3.11,6590815.0,807428.0,3.516,5.7834
2025-10-15,22245.1,2.95,6596454.0,809593.0,5.484,5.7869
2025-10-16,22245.1,3.04,6596454.0,809593.0,6.96,5.7869
2025-10-17,22245.1,3.04,6596454.0,809593.0,4.102,5.7869
2025-10-18,22245.1,3.04,6596454.0,809593.0,4.102,5.7869
2025-10-19,22245.1,3.04,6596454.0,809593.0,4.102,5.7869
2025-10-20,22245.1,2.99,6596454.0,809593.0,5.931,5.7869
2025-10-21,22245.1,2.97,6596454.0,809593.0,4.699,5.7869
2025-10-22,22245.1,3.01,6589533.0,908001.0,4.005,5.6815
2025-10-23,22245.1,2.96,6589533.0,908001.0,6.941,5.6815
2025-10-24,22245.1,2.88,6589533.0,908001.0,2.435,5.6815
2025-10-25,22245.1,2.88,6589533.0,908001.0,2.435,5.6815
2025-10-26,22245.1,2.88,6589533.0,908001.0,2.435,5.6815
2025-10-27,22245.1,2.8,6589533.0,908001.0,10.642,5.6815
2025-10-28,22245.1,2.82,6589533.0,908001.0,14.096,5.6815
2025-10-29,22245.1,2.76,6587034.0,957990.0,19.504,5.629
2025-10-30,22245.1,2.85,6587034.0,957990.0,19.166,5.629
2025-10-31,22245.1,2.94,6587034.0,957990.0,51.802,5.629
2025-11-01,22277.5,2.94,6587034.0,957990.0,51.802,5.629
2025-11-02,22277.5,2.94,6587034.0,957990.0,51.802,5.629
2025-11-03,22277.5,3.04,6587034.0,957990.0,23.792,5.629
2025-11-04,22277.5,3.13,6587034.0,957990.0,16.983,5.629
2025-11-05,22277.5,3.05,6572732.0,940979.0,12.814,5.6317
2025-11-06,22277.5,3.13,6572732.0,940979.0,10.754,5.6317
2025-11-07,22277.5,3.15,6572732.0,940979.0,4.903,5.6317
2025-11-08,22277.5,3.15,6572732.0,940979.0,4.903,5.6317
2025-11-09,22277.5,3.15,6572732.0,940979.0,4.903,5.6317
2025-11-10,22277.5,3.02,6572732.0,940979.0,7.152,5.6317
2025-11-11,22277.5,3.02,6572732.0,940979.0,7.152,5.6317
2025-11-12,22277.5,3.02,6580462.0,953816.0,5.886,5.6266
2025-11-13,22277.5,3.09,6580462.0,953816.0,3.761,5.6266
2025-11-14,22277.5,3.07,6580462.0,953816.0,1.559,5.6266
2025-11-15,22277.5,3.07,6580462.0,953816.0,1.559,5.6266
2025-11-16,22277.5,3.07,6580462.0,953816.0,1.559,5.6266
2025-11-17,22277.5,3.13,6580462.0,953816.0,3.172,5.6266
2025-11-18,22277.5,3.2,6580462.0,953816.0,0.905,5.6266
2025-11-19,22277.5,3.17,6555283.0,941926.0,1.129,5.6134
2025-11-20,22277.5,3.17,6555283.0,941926.0,6.52,5.6134
2025-11-21,22277.5,3.19,6555283.0,941926.0,2.503,5.6134
2025-11-22,22277.5,3.19,6555283.0,941926.0,2.503,5.6134
2025-11-23,22277.5,3.19,6555283.0,941926.0,2.503,5.6134
2025-11-24,22277.5,3.15,6555283.0,941926.0,1.077,5.6134
2025-11-25,22277.5,3.1,6555283.0,941926.0,2.314,5.6134
2025-11-26,22277.5,3.0,6552419.0,903394.0,2.217,5.649
2025-11-27,22277.5,3.0,6552419.0,903394.0,2.217,5.649
2025-11-28,22277.5,2.95,6552419.0,903394.0,7.561,5.649
2025-11-29,22277.5,2.95,6552419.0,903394.0,7.561,5.649
2025-11-30,22277.5,2.92,6552419.0,903394.0,7.561,5.649
2025-12-01,22353.6,2.94,6552419.0,903394.0,3.24,5.649
2025-12-02,22353.6,2.92,6552419.0,903394.0,5.62,5.649
2025-12-03,22353.6,2.89,6535781.0,937167.0,2.514,5.5986
2025-12-04,22353.6,2.88,6535781.0,937167.0,2.233,5.5986
2025-12-05,22353.6,2.85,6535781.0,937167.0,1.485,5.5986
2025-12-06,22353.6,2.85,6535781.0,937167.0,1.485,5.5986
2025-12-07,22353.6,2.85,6535781.0,937167.0,1.485,5.5986
2025-12-08,22353.6,2.89,6535781.0,937167.0,1.703,5.5986
2025-12-09,22353.6,2.89,6535781.0,937167.0,3.211,5.5986
2025-12-10,22353.6,2.91,6539303.0,858946.0,5.045,5.6804
2025-12-11,22353.6,2.88,6539303.0,858946.0,2.874,5.6804
2025-12-12,22353.6,2.91,6539303.0,858946.0,0.838,5.6804
2025-12-13,22353.6,2.91,6539303.0,858946.0,0.838,5.6804
2025-12-14,22353.6,2.91,6539303.0,858946.0,0.838,5.6804
2025-12-15,22353.6,2.91,6539303.0,858946.0,2.601,5.6804
2025-12-16,22353.6,2.98,6539303.0,858946.0,1.554,5.6804
2025-12-17,22353.6,2.99,6556861.0,833093.0,10.361,5.7238
2025-12-18,22353.6,2.95,6556861.0,833093.0,11.708,5.7238
2025-12-19,22353.6,2.9,6556861.0,833093.0,3.047,5.7238
2025-12-20,22353.6,2.9,6556861.0,833093.0,3.047,5.7238
2025-12-21,22353.6,2.9,6556861.0,833093.0,3.047,5.7238
2025-12-22,22353.6,2.88,6556861.0,833093.0,1.523,5.7238
2025-12-23,22353.6,2.83,6556861.0,833093.0,5.893,5.7238
2025-12-24,22353.6,2.84,6581231.0,837120.0,4.803,5.7441
2025-12-25,22353.6,2.84,6581231.0,837120.0,4.803,5.7441
2025-12-26,22353.6,2.86,6581231.0,837120.0,20.339,5.7441
2025-12-27,22353.6,2.86,6581231.0,837120.0,20.339,5.7441
2025-12-28,22353.6,2.86,6581231.0,837120.0,20.339,5.7441
2025-12-29,22353.6,2.87,6581231.0,837120.0,10.551,5.7441
2025-12-30,22353.6,2.84,6581231.0,837120.0,12.605,5.7441
2025-12-31,22353.6,2.81,6640618.0,837306.0,105.993,5.8032
2026-01-01,22429.3,2.81,6640618.0,837306.0,105.993,5.8032
2026-01-02,22429.3,2.83,6640618.0,837306.0,5.667,5.8033
2026-01-03,22429.3,2.83,6640618.0,837306.0,5.667,5.8033
2026-01-04,22429.3,2.83,6640618.0,837306.0,5.667,5.8033
2026-01-05,22429.3,2.81,6640618.0,837306.0,6.485,5.8033
2026-01-06,22429.3,2.79,6640618.0,837306.0,2.582,5.8033
2026-01-07,22429.3,2.79,6573602.0,796148.0,4.582,5.7774
2026-01-08,22429.3,2.76,6573602.0,796148.0,3.083,5.7775
2026-01-09,22429.3,2.74,6573602.0,796148.0,3.28,5.7775
2026-01-10,22429.3,2.74,6573602.0,796148.0,3.28,5.7775
2026-01-11,22429.3,2.74,6573602.0,796148.0,3.28,5.7775
2026-01-12,22429.3,2.74,6573602.0,796148.0,3.402,5.7775
2026-01-13,22429.3,2.75,6573602.0,796148.0,3.277,5.7775
2026-01-14,22429.3,2.76,6581700.0,779175.0,3.223,5.8025
2026-01-15,22429.3,2.71,6581700.0,779175.0,2.003,5.8025
2026-01-16,22429.3,2.65,6581700.0,779175.0,1.222,5.8025
2026-01-17,22429.3,2.65,6581700.0,779175.0,1.222,5.8025
2026-01-18,22429.3,2.65,6581700.0,779175.0,1.222,5.8025
2026-01-19,22429.3,2.65,6581700.0,779175.0,1.222,5.8025
2026-01-20,22429.3,2.73,6581700.0,779175.0,3.506,5.8025
2026-01-21,22429.3,2.69,6584580.0,869261.0,3.344,5.7153
2026-01-22,22429.3,2.64,6584580.0,869261.0,2.058,5.7153
2026-01-23,22429.3,2.68,6584580.0,869261.0,0.927,5.7153
2026-01-24,22429.3,2.68,6584580.0,869261.0,0.927,5.7153
2026-01-25,22429.3,2.68,6584580.0,869261.0,0.927,5.7153
2026-01-26,22429.3,2.69,6584580.0,869261.0,1.489,5.7153
2026-01-27,22429.3,2.71,6584580.0,869261.0,1.253,5.7153
2026-01-28,22429.3,2.72,6587568.0,923042.0,1.103,5.6645
2026-01-29,22429.3,2.77,6587568.0,923042.0,2.852,5.6645
2026-01-30,22429.3,2.8,6587568.0,923042.0,9.629,5.6645
2026-01-31,22429.3,2.88,6587568.0,923042.0,9.629,5.6645
2026-02-01,22627.3,2.88,6587568.0,923042.0,9.629,5.6645
2026-02-02,22627.3,2.81,6587568.0,923042.0,10.415,5.6645
2026-02-03,22627.3,2.85,6587568.0,923042.0,1.785,5.6645
2026-02-04,22627.3,2.86,6605909.0,908773.0,2.414,5.6971
2026-02-05,22627.3,2.97,6605909.0,908773.0,1.748,5.6971
2026-02-06,22627.3,2.87,6605909.0,908773.0,3.111,5.6971
2026-02-07,22627.3,2.87,6605909.0,908773.0,3.111,5.6971
2026-02-08,22627.3,2.87,6605909.0,908773.0,3.111,5.6971
2026-02-09,22627.3,2.84,6605909.0,908773.0,1.306,5.6971
2026-02-10,22627.3,2.86,6605909.0,908773.0,1.447,5.6971
2026-02-11,22627.3,2.84,6622382.0,915306.0,1.048,5.7071
2026-02-12,22627.3,2.92,6622382.0,915306.0,2.844,5.7071
2026-02-13,22627.3,2.95,6622382.0,915306.0,0.377,5.7071
2026-02-14,22627.3,2.95,6622382.0,915306.0,0.377,5.7071
2026-02-15,22627.3,2.95,6622382.0,915306.0,0.377,5.7071
2026-02-16,22627.3,2.94,6622382.0,915306.0,0.377,5.7071
2026-02-17,22627.3,2.94,6622382.0,915306.0,0.441,5.7071
2026-02-18,22627.3,2.86,6613395.0,912727.0,0.856,5.7007
2026-02-19,22627.3,2.88,6613395.0,912727.0,0.632,5.7007
2026-02-20,22627.3,2.86,6613395.0,912727.0,0.496,5.7007
2026-02-21,22627.3,2.86,6613395.0,912727.0,0.496,5.7007
2026-02-22,22627.3,2.86,6613395.0,912727.0,0.496,5.7007
2026-02-23,22627.3,2.95,6613395.0,912727.0,0.877,5.7007
2026-02-24,22627.3,2.97,6613395.0,912727.0,0.917,5.7007
2026-02-25,22627.3,2.94,6613797.0,887612.0,1.159,5.7262
2026-02-26,22627.3,2.98,6613797.0,887612.0,3.796,5.7262
2026-02-27,22627.3,3.1,6613797.0,887612.0,16.318,5.7262
2026-02-28,22627.3,3.12,6613797.0,887612.0,16.318,5.7262
2026-03-01,22686.0,3.12,6613797.0,887612.0,16.318,5.7262
2026-03-02,22686.0,3.03,6613797.0,887612.0,0.627,5.7262
2026-03-03,22686.0,3.08,6613797.0,887612.0,1.203,5.7262
2026-03-04,22686.0,2.97,6628894.0,832053.0,0.877,5.7968
2026-03-05,22686.0,3.0,6628894.0,832053.0,2.793,5.7968
2026-03-06,22686.0,3.13,6628894.0,832053.0,1.512,5.7968
2026-03-07,22686.0,3.13,6628894.0,832053.0,1.512,5.7968
2026-03-08,22686.0,3.13,6628894.0,832053.0,1.512,5.7968
2026-03-09,22686.0,3.19,6628894.0,832053.0,0.332,5.7968
2026-03-10,22686.0,3.06,6628894.0,832053.0,0.278,5.7968
2026-03-11,22686.0,3.09,6646344.0,838186.0,0.552,5.8082
2026-03-12,22686.0,3.17,6646344.0,838186.0,0.137,5.8082
2026-03-13,22686.0,3.28,6646344.0,838186.0,0.427,5.8082
2026-03-14,22686.0,3.28,6646344.0,838186.0,0.427,5.8082
2026-03-15,22686.0,3.28,6646344.0,838186.0,0.427,5.8082
2026-03-16,22686.0,3.27,6646344.0,838186.0,0.582,5.8082
2026-03-17,22686.0,3.22,6646344.0,838186.0,0.797,5.8082
2026-03-18,22686.0,3.2,6655939.0,853052.0,0.698,5.8029
2026-03-19,22686.0,3.27,6655939.0,853052.0,0.637,5.8029
2026-03-20,22686.0,3.24,6655939.0,853052.0,0.822,5.8029
2026-03-21,22686.0,3.24,6655939.0,853052.0,0.822,5.8029
2026-03-22,22686.0,3.24,6655939.0,853052.0,0.822,5.8029
2026-03-23,22686.0,3.19,6655939.0,853052.0,0.857,5.8029
2026-03-24,22686.0,3.19,6655939.0,853052.0,1.123,5.8029
2026-03-25,22686.0,3.17,6657161.0,874077.0,0.777,5.7831
2026-03-26,22686.0,3.21,6657161.0,874077.0,0.885,5.7831
2026-03-27,22686.0,3.42,6657161.0,874077.0,0.992,5.7831
2026-03-28,22686.0,3.42,6657161.0,874077.0,0.992,5.7831
2026-03-29,22686.0,3.42,6657161.0,874077.0,0.992,5.7831
2026-03-30,22686.0,3.46,6657161.0,874077.0,0.752,5.7831
2026-03-31,22686.0,3.28,6657161.0,874077.0,15.782,5.7831
2026-04-01,22686.0,3.16,6675344.0,847718.0,2.107,5.8276
2026-04-02,22686.0,3.17,6675344.0,847718.0,0.327,5.8276
2026-04-03,22686.0,3.13,6675344.0,847718.0,0.327,5.8276
2026-04-04,22686.0,3.13,6675344.0,847718.0,0.327,5.8276
2026-04-05,22686.0,3.13,6675344.0,847718.0,0.327,5.8276
2026-04-06,22686.0,3.05,6675344.0,847718.0,0.227,5.8276
2026-04-07,22686.0,3.12,6675344.0,847718.0,15.345,5.8276
2026-04-08,22686.0,2.94,6693871.0,748376.0,0.177,5.9455
2026-04-09,22686.0,2.9,6693871.0,748376.0,0.402,5.9455
2026-04-10,22686.0,2.94,6693871.0,748376.0,0.507,5.9455
2026-04-11,22686.0,2.94,6693871.0,748376.0,0.507,5.9455
2026-04-12,22686.0,2.94,6693871.0,748376.0,0.507,5.9455
2026-04-13,22686.0,2.95,6693871.0,748376.0,0.227,5.9455
2026-04-14,22686.0,2.84,6693871.0,748376.0,0.306,5.9455
2026-04-15,22686.0,2.85,6705696.0,751354.0,0.223,5.9543
2026-04-16,,2.86,6705696.0,751354.0,0.158,5.9543
2026-04-17,,2.83,6705696.0,751354.0,0.137,5.9543
2026-04-18,,2.83,6705696.0,751354.0,0.137,5.9543
2026-04-19,,2.83,6705696.0,751354.0,0.137,5.9543
2026-04-20,,2.87,6705696.0,751354.0,0.503,5.9543
2026-04-21,,2.85,6705696.0,751354.0,0.807,5.9543
2026-04-22,,2.84,6707419.0,1005968.0,0.538,5.7015
2026-04-23,,2.86,6707419.0,1005968.0,0.114,5.7015
2026-04-24,,2.86,6707419.0,1005968.0,0.082,5.7015
2026-04-25,,2.86,6707419.0,1005968.0,0.082,5.7015
2026-04-26,,2.86,6707419.0,1005968.0,0.082,5.7015
2026-04-27,,2.84,6707419.0,1005968.0,0.363,5.7015
2026-04-28,,2.85,6707419.0,1005968.0,0.643,5.7015
2026-04-29,,2.82,6699950.0,981929.0,0.747,5.718
2026-04-30,,2.83,6699950.0,981929.0,8.261,5.718
2026-05-01,,2.77,6699950.0,981929.0,0.607,5.718
2026-05-02,,2.77,6699950.0,981929.0,0.607,5.718
2026-05-03,,2.77,6699950.0,981929.0,0.607,5.718
2026-05-04,,2.78,6699950.0,981929.0,0.618,5.718
2026-05-05,,2.77,6699950.0,981929.0,1.122,5.718
2026-05-06,,2.75,6709505.0,877761.0,1.633,5.8317
2026-05-07,,2.79,6709505.0,877761.0,0.773,5.8317
2026-05-08,,2.81,6709505.0,877761.0,0.787,5.8317
2026-05-09,,2.81,6709505.0,877761.0,0.787,5.8317
2026-05-10,,2.81,6709505.0,877761.0,0.787,5.8317
2026-05-11,,2.79,6709505.0,877761.0,1.133,5.8317
2026-05-12,,2.82,6709505.0,877761.0,1.199,5.8317
2026-05-13,,2.82,6728502.0,838584.0,3.719,5.8899
2026-05-14,,2.76,6728502.0,838584.0,2.034,5.8899
2026-05-15,,2.76,6728502.0,838584.0,0.647,5.8899
2026-05-16,22686.0,2.76,6728502.0,838584.0,0.647,5.8893
2026-05-17,22686.0,2.76,6728502.0,838584.0,0.647,5.8893
