Price,NVDA
2011-11-08,0.34562796354293823
2011-11-09,0.32820895314216614
2011-11-10,0.33164697885513306
2011-11-11,0.34333595633506775
2011-11-14,0.3366892337799072
2011-11-15,0.34104403853416443
2011-11-16,0.334168016910553
2011-11-17,0.3222498297691345
2011-11-18,0.31927040219306946
2011-11-21,0.335314005613327
2011-11-22,0.34562796354293823
2011-11-23,0.330959290266037
2011-11-25,0.3217914402484894
2011-11-28,0.3398979604244232
2011-11-29,0.3417315185070038
2011-11-30,0.35823363065719604
2011-12-01,0.36258843541145325
2011-12-02,0.3602963984012604
2011-12-05,0.3547956943511963
2011-12-06,0.3497534692287445
2011-12-07,0.3476906716823578
2011-12-08,0.3366892337799072
2011-12-09,0.34150242805480957
2011-12-12,0.3330220878124237
2011-12-13,0.3238541781902313
2011-12-14,0.31124845147132874
2011-12-15,0.3084980249404907
2011-12-16,0.3096439838409424
2011-12-19,0.301622211933136
2011-12-20,0.3185827434062958
2011-12-21,0.31445732712745667
2011-12-22,0.32797977328300476
2011-12-23,0.32477110624313354
2011-12-27,0.3222498297691345
2011-12-28,0.31422796845436096
2011-12-29,0.3201870918273926
2011-12-30,0.3176659941673279
2012-01-03,0.3217914402484894
2012-01-04,0.3254586458206177
2012-01-05,0.33714762330055237
2012-01-06,0.3332512676715851
2012-01-09,0.3332512676715851
2012-01-10,0.3318760395050049
2012-01-11,0.32522937655448914
2012-01-12,0.32316654920578003
2012-01-13,0.3146864175796509
2012-01-17,0.3098732531070709
2012-01-18,0.32041630148887634
2012-01-19,0.3288966119289398
2012-01-20,0.32591712474823
2012-01-23,0.3348556458950043
2012-01-24,0.3424190580844879
2012-01-25,0.3403562903404236
2012-01-26,0.33714762330055237
2012-01-27,0.3417315185070038
2012-01-30,0.3392103612422943
2012-01-31,0.338522732257843
2012-02-01,0.3421900272369385
2012-02-02,0.35502487421035767
2012-02-03,0.36258843541145325
2012-02-06,0.35983797907829285
2012-02-07,0.3607547879219055
2012-02-08,0.37381893396377563
2012-02-09,0.37358981370925903
2012-02-10,0.36442193388938904
2012-02-13,0.37015193700790405
2012-02-14,0.3722146451473236
2012-02-15,0.37061020731925964
2012-02-16,0.37702786922454834
2012-02-17,0.363275945186615
2012-02-21,0.3651095926761627
2012-02-22,0.36258843541145325
2012-02-23,0.3646511733531952
2012-02-24,0.36190077662467957
2012-02-27,0.3545666038990021
2012-02-28,0.3513577878475189
2012-02-29,0.34723228216171265
2012-03-01,0.34952422976493835
2012-03-02,0.3525036573410034
2012-03-05,0.3405855596065521
2012-03-06,0.33737683296203613
2012-03-07,0.3394396901130676
2012-03-08,0.3405855596065521
2012-03-09,0.33966878056526184
2012-03-12,0.33439722657203674
2012-03-13,0.3389812707901001
2012-03-14,0.3293548822402954
2012-03-15,0.334168016910553
2012-03-16,0.3346264064311981
2012-03-19,0.3355432450771332
2012-03-20,0.3300425708293915
2012-03-21,0.3314175605773926
2012-03-22,0.330959290266037
2012-03-23,0.3334805369377136
2012-03-26,0.33737683296203613
2012-03-27,0.33966878056526184
2012-03-28,0.34746140241622925
2012-03-29,0.3490658700466156
2012-03-30,0.3529621660709381
2012-04-02,0.3513577878475189
2012-04-03,0.34562796354293823
2012-04-04,0.33577242493629456
2012-04-05,0.335314005613327
2012-04-09,0.330959290266037
2012-04-10,0.3245418965816498
2012-04-11,0.32866740226745605
2012-04-12,0.336460143327713
2012-04-13,0.3245418965816498
2012-04-16,0.3206455111503601
2012-04-17,0.3213330805301666
2012-04-18,0.31789520382881165
2012-04-19,0.3130819797515869
2012-04-20,0.3068936765193939
2012-04-23,0.30322664976119995
2012-04-24,0.29382947087287903
2012-04-25,0.2997886836528778
2012-04-26,0.3000178635120392
2012-04-27,0.29749664664268494
2012-04-30,0.29795509576797485
2012-05-01,0.30322664976119995
2012-05-02,0.29451704025268555
2012-05-03,0.28947487473487854
2012-05-04,0.2809945344924927
2012-05-07,0.2858077585697174
2012-05-08,0.2855784296989441
2012-05-09,0.28672438859939575
2012-05-10,0.2846616804599762
2012-05-11,0.30276814103126526
2012-05-14,0.3009345829486847
2012-05-15,0.29795509576797485
2012-05-16,0.29199591279029846
2012-05-17,0.28993314504623413
2012-05-18,0.276868999004364
2012-05-21,0.28168219327926636
2012-05-22,0.2782441973686218
2012-05-23,0.2851201891899109
2012-05-24,0.27755656838417053
2012-05-25,0.28420326113700867
2012-05-29,0.29153749346733093
2012-05-30,0.2880997359752655
2012-05-31,0.2848910093307495
2012-06-01,0.2745770215988159
2012-06-04,0.2688470482826233
2012-06-05,0.27663978934288025
2012-06-06,0.2839740216732025
2012-06-07,0.27251434326171875
2012-06-08,0.2777858376502991
2012-06-11,0.2809945344924927
2012-06-12,0.28672438859939575
2012-06-13,0.27916091680526733
2012-06-14,0.27572306990623474
2012-06-15,0.28168219327926636
2012-06-18,0.28420326113700867
2012-06-19,0.30345579981803894
2012-06-20,0.3082689344882965
2012-06-21,0.29428791999816895
2012-06-22,0.29795509576797485
2012-06-25,0.28855809569358826
2012-06-26,0.2917667627334595
2012-06-27,0.30116385221481323
2012-06-28,0.30345579981803894
2012-06-29,0.3167491853237152
2012-07-02,0.3082689344882965
2012-07-03,0.3162907063961029
2012-07-05,0.3130819797515869
2012-07-06,0.3071229159832001
2012-07-09,0.302997350692749
2012-07-10,0.29382947087287903
2012-07-11,0.2890164256095886
2012-07-12,0.28420326113700867
2012-07-13,0.28787025809288025
2012-07-16,0.288787305355072
2012-07-17,0.2835157513618469
2012-07-18,0.29933029413223267
2012-07-19,0.3023097813129425
2012-07-20,0.2936004400253296
2012-07-23,0.29749664664268494
2012-07-24,0.29428791999816895
2012-07-25,0.3000178635120392
2012-07-26,0.3013930022716522
2012-07-27,0.30895641446113586
2012-07-30,0.3055185377597809
2012-07-31,0.31033164262771606
2012-08-01,0.3068936765193939
2012-08-02,0.3080397844314575
2012-08-03,0.31445732712745667
2012-08-06,0.32110387086868286
2012-08-07,0.32431262731552124
2012-08-08,0.32614627480506897
2012-08-09,0.33714762330055237
2012-08-10,0.33508479595184326
2012-08-13,0.3394396901130676
2012-08-14,0.33439722657203674
2012-08-15,0.3318760395050049
2012-08-16,0.33875203132629395
2012-08-17,0.33577242493629456
2012-08-20,0.33577242493629456
2012-08-21,0.3348556458950043
2012-08-22,0.3355432450771332
2012-08-23,0.32797977328300476
2012-08-24,0.3346264064311981
2012-08-27,0.3288966119289398
2012-08-28,0.32752135396003723
2012-08-29,0.32820895314216614
2012-08-30,0.3220207095146179
2012-08-31,0.3215622901916504
2012-09-04,0.3043726682662964
2012-09-05,0.3052893280982971
2012-09-06,0.3146864175796509
2012-09-07,0.3071229159832001
2012-09-10,0.3043726682662964
2012-09-11,0.3080397844314575
2012-09-12,0.3114776611328125
2012-09-13,0.31354036927223206
2012-09-14,0.31720757484436035
2012-09-17,0.3084980249404907
2012-09-18,0.3105608820915222
2012-09-19,0.31422796845436096
2012-09-20,0.31193608045578003
2012-09-21,0.31331127882003784
2012-09-24,0.3130819797515869
2012-09-25,0.30735206604003906
2012-09-26,0.3020804822444916
2012-09-27,0.3043726682662964
2012-09-28,0.3057476878166199
2012-10-01,0.3007054328918457
2012-10-02,0.30185142159461975
2012-10-03,0.298871785402298
2012-10-04,0.3121653199195862
2012-10-05,0.30483102798461914
2012-10-08,0.30185142159461975
2012-10-09,0.295433908700943
2012-10-10,0.2903915047645569
2012-10-11,0.29199591279029846
2012-10-12,0.28947487473487854
2012-10-15,0.2931419014930725
2012-10-16,0.301622211933136
2012-10-17,0.29933029413223267
2012-10-18,0.2947463095188141
2012-10-19,0.27755656838417053
2012-10-22,0.2743477523326874
2012-10-23,0.28259891271591187
2012-10-24,0.27893179655075073
2012-10-25,0.27916091680526733
2012-10-26,0.27618157863616943
2012-10-31,0.2745770215988159
2012-11-01,0.2876412272453308
2012-11-02,0.2862660884857178
2012-11-05,0.29841348528862
2012-11-06,0.2981843054294586
2012-11-07,0.2890164256095886
2012-11-08,0.2906208634376526
2012-11-09,0.27939000725746155
2012-11-12,0.27320200204849243
2012-11-13,0.27113911509513855
2012-11-14,0.26449236273765564
2012-11-15,0.26563844084739685
2012-11-16,0.2608253061771393
2012-11-19,0.26815953850746155
2012-11-20,0.2650454044342041
2012-11-21,0.2726578414440155
2012-11-23,0.274503231048584
2012-11-26,0.27934736013412476
2012-11-27,0.2805006802082062
2012-11-28,0.28280726075172424
2012-11-29,0.27773258090019226
2012-11-30,0.27611786127090454
2012-12-03,0.27104294300079346
2012-12-04,0.27911657094955444
2012-12-05,0.27588707208633423
2012-12-06,0.27634838223457336
2012-12-07,0.27588707208633423
2012-12-10,0.28511422872543335
2012-12-11,0.29180365800857544
2012-12-12,0.2888049781322479
2012-12-13,0.28903570771217346
2012-12-14,0.29041969776153564
2012-12-17,0.2892662286758423
2012-12-18,0.2897275984287262
2012-12-19,0.29180365800857544
2012-12-20,0.29157307744026184
2012-12-21,0.2848835289478302
2012-12-24,0.2825767993927002
2012-12-26,0.28234606981277466
2012-12-27,0.2805006802082062
2012-12-28,0.27911657094955444
2012-12-31,0.28280726075172424
2013-01-02,0.29341834783554077
2013-01-03,0.29364919662475586
2013-01-04,0.3033374547958374
2013-01-07,0.2945718765258789
2013-01-08,0.28811296820640564
2013-01-09,0.28165408968925476
2013-01-10,0.2821153998374939
2013-01-11,0.28165408968925476
2013-01-14,0.2814233899116516
2013-01-15,0.27634838223457336
2013-01-16,0.27888593077659607
2013-01-17,0.2825767993927002
2013-01-18,0.2807314097881317
2013-01-22,0.27934736013412476
2013-01-23,0.2798086702823639
2013-01-24,0.2811925709247589
2013-01-25,0.28626754879951477
2013-01-28,0.29088094830513
2013-01-29,0.2846528887748718
2013-01-30,0.2841915190219879
2013-01-31,0.28280726075172424
2013-02-01,0.28534483909606934
2013-02-04,0.2805006802082062
2013-02-05,0.28695958852767944
2013-02-06,0.2846528887748718
2013-02-07,0.2834993898868561
2013-02-08,0.28534483909606934
2013-02-11,0.2885742783546448
2013-02-12,0.28672879934310913
2013-02-13,0.28534483909606934
2013-02-14,0.29364919662475586
2013-02-15,0.29364919662475586
2013-02-19,0.2897275984287262
2013-02-20,0.2855754792690277
2013-02-21,0.2834993898868561
2013-02-22,0.2888049781322479
2013-02-25,0.2837301790714264
2013-02-26,0.28709539771080017
2013-02-27,0.2924334704875946
2013-02-28,0.2938261032104492
2013-03-01,0.29498642683029175
2013-03-04,0.2938261032104492
2013-03-05,0.2970753610134125
2013-03-06,0.2968432903289795
2013-03-07,0.2961469888687134
2013-03-08,0.2975394129753113
2013-03-11,0.29475435614585876
2013-03-12,0.2956826388835907
2013-03-13,0.2956826388835907
2013-03-14,0.2959149181842804
2013-03-15,0.2933618724346161
2013-03-18,0.2912730574607849
2013-03-19,0.28941628336906433
2013-03-20,0.29289767146110535
2013-03-21,0.288255900144577
2013-03-22,0.2896484136581421
2013-03-25,0.28802376985549927
2013-03-26,0.2901124954223633
2013-03-27,0.2935938537120819
2013-03-28,0.29777154326438904
2013-04-01,0.28802376985549927
2013-04-02,0.28500667214393616
2013-04-03,0.28152525424957275
2013-04-04,0.28431037068367004
2013-04-05,0.2891842722892761
2013-04-08,0.28848785161972046
2013-04-09,0.2931298017501831
2013-04-10,0.29777154326438904
2013-04-11,0.29637905955314636
2013-04-12,0.3038059175014496
2013-04-15,0.2975394129753113
2013-04-16,0.3007887303829193
2013-04-17,0.2968432903289795
2013-04-18,0.29104089736938477
2013-04-19,0.2917371988296509
2013-04-22,0.2922014594078064
2013-04-23,0.2998604476451874
2013-04-24,0.31007227301597595
2013-04-25,0.31262528896331787
2013-04-26,0.3112328052520752
2013-04-29,0.3149462938308716
2013-04-30,0.3195880651473999
2013-05-01,0.316802978515625
2013-05-02,0.3205163776874542
2013-05-03,0.3219088613986969
2013-05-06,0.32098057866096497
2013-05-07,0.316802978515625
2013-05-08,0.322605162858963
2013-05-09,0.32283729314804077
2013-05-10,0.3374589681625366
2013-05-13,0.330496221780777
2013-05-14,0.33537018299102783
2013-05-15,0.34117239713668823
2013-05-16,0.33954787254333496
2013-05-17,0.34511783719062805
2013-05-20,0.3444216549396515
2013-05-21,0.34803733229637146
2013-05-22,0.33590734004974365
2013-05-23,0.3412726819515228
2013-05-24,0.3391731083393097
2013-05-28,0.3389398157596588
2013-05-29,0.33684036135673523
2013-05-30,0.3412726819515228
2013-05-31,0.33754029870033264
2013-06-03,0.3370737135410309
2013-06-04,0.33754029870033264
2013-06-05,0.3303088843822479
2013-06-06,0.3324083089828491
2013-06-07,0.3370737135410309
2013-06-10,0.33684036135673523
2013-06-11,0.3305422067642212
2013-06-12,0.3277429938316345
2013-06-13,0.335207462310791
2013-06-14,0.33474108576774597
2013-06-17,0.33800676465034485
2013-06-18,0.33590734004974365
2013-06-19,0.34617117047309875
2013-06-20,0.33684036135673523
2013-06-21,0.3363739550113678
2013-06-24,0.3293757736682892
2013-06-25,0.33170855045318604
2013-06-26,0.32984235882759094
2013-06-27,0.32680994272232056
2013-06-28,0.32750967144966125
2013-07-01,0.328909307718277
2013-07-02,0.3286759555339813
2013-07-03,0.32960909605026245
2013-07-05,0.33217504620552063
2013-07-08,0.3305422067642212
2013-07-09,0.33217504620552063
2013-07-10,0.3366071283817291
2013-07-11,0.3412726819515228
2013-07-12,0.341505765914917
2013-07-15,0.34080588817596436
2013-07-16,0.3426722586154938
2013-07-17,0.34080588817596436
2013-07-18,0.33940640091896057
2013-07-19,0.33217504620552063
2013-07-22,0.3319418132305145
2013-07-23,0.33147525787353516
2013-07-24,0.33147525787353516
2013-07-25,0.3326416313648224
2013-07-26,0.3312419056892395
2013-07-29,0.3305422067642212
2013-07-30,0.33614060282707214
2013-07-31,0.33684036135673523
2013-08-01,0.341505765914917
2013-08-02,0.34430503845214844
2013-08-05,0.34593793749809265
2013-08-06,0.34080588817596436
2013-08-07,0.3405727744102478
2013-08-08,0.3429053723812103
2013-08-09,0.33800676465034485
2013-08-12,0.335207462310791
2013-08-13,0.3363739550113678
2013-08-14,0.35060325264930725
2013-08-15,0.3529359698295593
2013-08-16,0.35433560609817505
2013-08-19,0.34873709082603455
2013-08-20,0.35049545764923096
2013-08-21,0.34885433316230774
2013-08-22,0.35072994232177734
2013-08-23,0.35072994232177734
2013-08-26,0.35143327713012695
2013-08-27,0.3469788730144501
2013-08-28,0.3469788730144501
2013-08-29,0.3462754786014557
2013-08-30,0.34580668807029724
2013-09-03,0.3460410535335541
2013-09-04,0.34932318329811096
2013-09-05,0.3502610921859741
2013-09-06,0.34885433316230774
2013-09-09,0.354715496301651
2013-09-10,0.36221760511398315
2013-09-11,0.36831334233283997
2013-09-12,0.3680788278579712
2013-09-13,0.37042325735092163
2013-09-16,0.37065765261650085
2013-09-17,0.3718299865722656
2013-09-18,0.3751122057437897
2013-09-19,0.37347114086151123
2013-09-20,0.3701889216899872
2013-09-23,0.36667218804359436
2013-09-24,0.3680788278579712
2013-09-25,0.3685477375984192
2013-09-26,0.36737561225891113
2013-09-27,0.36526554822921753
2013-09-30,0.36479663848876953
2013-10-01,0.3645622134208679
2013-10-02,0.36432766914367676
2013-10-03,0.36057665944099426
2013-10-04,0.36549994349479675
2013-10-07,0.36549994349479675
2013-10-08,0.36245208978652954
2013-10-09,0.3568253815174103
2013-10-10,0.36081114411354065
2013-10-11,0.35776323080062866
2013-10-14,0.3631554841995239
2013-10-15,0.36128002405166626
2013-10-16,0.36573439836502075
2013-10-17,0.3664375841617584
2013-10-18,0.37065765261650085
2013-10-21,0.3715955913066864
2013-10-22,0.36971989274024963
2013-10-23,0.3633899986743927
2013-10-24,0.36081114411354065
2013-10-25,0.3572944104671478
2013-10-28,0.35659101605415344
2013-10-29,0.35705995559692383
2013-10-30,0.3568253815174103
2013-10-31,0.356122225522995
2013-11-01,0.35776323080062866
2013-11-04,0.3474477231502533
2013-11-05,0.3469788730144501
2013-11-06,0.34932318329811096
2013-11-07,0.34111782908439636
2013-11-08,0.36479663848876953
2013-11-11,0.36784452199935913
2013-11-12,0.3685477375984192
2013-11-13,0.37862879037857056
2013-11-14,0.38026997447013855
2013-11-15,0.3790977895259857
2013-11-18,0.3699544072151184
2013-11-19,0.3639437258243561
2013-11-20,0.35852229595184326
2013-11-21,0.3613508343696594
2013-11-22,0.3578152060508728
2013-11-25,0.36559373140335083
2013-11-26,0.36865800619125366
2013-11-27,0.3700721859931946
2013-11-29,0.36771515011787415
2013-12-02,0.3712509274482727
2013-12-03,0.3710152208805084
2013-12-04,0.3762008845806122
2013-12-05,0.3700721859931946
2013-12-06,0.3646508455276489
2013-12-09,0.35852229595184326
2013-12-10,0.36677229404449463
2013-12-11,0.36323654651641846
2013-12-12,0.3561650514602661
2013-12-13,0.35404375195503235
2013-12-16,0.3545151352882385
2013-12-17,0.3561650514602661
2013-12-18,0.3611151874065399
2013-12-19,0.3625294268131256
2013-12-20,0.36983662843704224
2013-12-23,0.37195807695388794
2013-12-24,0.37290096282958984
2013-12-26,0.3693651556968689
2013-12-27,0.371486634016037
2013-12-30,0.3764365315437317
2013-12-31,0.37761515378952026
2014-01-02,0.3738437592983246
2014-01-03,0.3693651556968689
2014-01-06,0.37431520223617554
2014-01-07,0.3804437816143036
2014-01-08,0.38562941551208496
2014-01-09,0.3712509274482727
2014-01-10,0.3707793056964874
2014-01-13,0.36205795407295227
2014-01-14,0.37337231636047363
2014-01-15,0.377379447221756
2014-01-16,0.3785580098628998
2014-01-17,0.37690818309783936
2014-01-21,0.3783222436904907
2014-01-22,0.3778509497642517
2014-01-23,0.3764365315437317
2014-01-24,0.36677229404449463
2014-01-27,0.36441510915756226
2014-01-28,0.3679508864879608
2014-01-29,0.36441510915756226
2014-01-30,0.3705437183380127
2014-01-31,0.3700721859931946
2014-02-03,0.3651222586631775
2014-02-04,0.3672437369823456
2014-02-05,0.3639437258243561
2014-02-06,0.36865800619125366
2014-02-07,0.3740796446800232
2014-02-10,0.3752581477165222
2014-02-11,0.3830365836620331
2014-02-12,0.3967079520225525
2014-02-13,0.4092009961605072
2014-02-14,0.422165185213089
2014-02-18,0.42192962765693665
2014-02-19,0.4275866746902466
2014-02-20,0.44267240166664124
2014-02-21,0.43937259912490845
2014-02-24,0.445736825466156
2014-02-25,0.4437241554260254
2014-02-26,0.44301387667655945
2014-02-27,0.4380413591861725
2014-02-28,0.43520012497901917
2014-03-03,0.43306902050971985
2014-03-04,0.43756788969039917
2014-03-05,0.44135648012161255
2014-03-06,0.43520012497901917
2014-03-07,0.43472644686698914
2014-03-10,0.42833346128463745
2014-03-11,0.4325956702232361
2014-03-12,0.43377944827079773
2014-03-13,0.42004624009132385
2014-03-14,0.4219403862953186
2014-03-17,0.4219403862953186
2014-03-18,0.4318851828575134
2014-03-19,0.4394620954990387
2014-03-20,0.4396989345550537
2014-03-21,0.438988596200943
2014-03-24,0.43685758113861084
2014-03-25,0.43685758113861084
2014-03-26,0.426912784576416
2014-03-27,0.4212300181388855
2014-03-28,0.42383477091789246
2014-03-31,0.42407140135765076
2014-04-01,0.4415931701660156
2014-04-02,0.438751757144928
2014-04-03,0.4434874653816223
2014-04-04,0.4297541081905365
2014-04-07,0.4311748147010803
2014-04-08,0.44656553864479065
2014-04-09,0.44609197974205017
2014-04-10,0.43520012497901917
2014-04-11,0.42904382944107056
2014-04-14,0.43377944827079773
2014-04-15,0.43685758113861084
2014-04-16,0.43780454993247986
2014-04-17,0.4394620954990387
2014-04-21,0.44301387667655945
2014-04-22,0.4468022584915161
2014-04-23,0.4520114064216614
2014-04-24,0.4560367166996002
2014-04-25,0.4434874653816223
2014-04-28,0.4415931701660156
2014-04-29,0.4425402581691742
2014-04-30,0.43733111023902893
2014-05-01,0.4396989345550537
2014-05-02,0.43638405203819275
2014-05-05,0.441119521856308
2014-05-06,0.43212196230888367
2014-05-07,0.4325956702232361
2014-05-08,0.4380413591861725
2014-05-09,0.4273863434791565
2014-05-12,0.4399356245994568
2014-05-13,0.432832270860672
2014-05-14,0.42857035994529724
2014-05-15,0.4262025058269501
2014-05-16,0.42525526881217957
2014-05-19,0.438988596200943
2014-05-20,0.4338742792606354
2014-05-21,0.4338742792606354
2014-05-22,0.4357773959636688
2014-05-23,0.4398210048675537
2014-05-27,0.4476708471775055
2014-05-28,0.4514767825603485
2014-05-29,0.45076319575309753
2014-05-30,0.45195239782333374
2014-06-02,0.4505251944065094
2014-06-03,0.4486224055290222
2014-06-04,0.4490981101989746
2014-06-05,0.45100098848342896
2014-06-06,0.45266610383987427
2014-06-09,0.45314183831214905
2014-06-10,0.4555204212665558
2014-06-11,0.4614672064781189
2014-06-12,0.46432170271873474
2014-06-13,0.46479740738868713
2014-06-16,0.46337026357650757
2014-06-17,0.46646246314048767
2014-06-18,0.4659866988658905
2014-06-19,0.455282598733902
2014-06-20,0.45028746128082275
2014-06-23,0.4450542628765106
2014-06-24,0.4381559491157532
2014-06-25,0.44267550110816956
2014-06-26,0.43672874569892883
